code,iso,country,TCEEZ.1950,TCEEZ.1951,TCEEZ.1952,TCEEZ.1953,TCEEZ.1954,TCEEZ.1955,TCEEZ.1956,TCEEZ.1957,TCEEZ.1958,TCEEZ.1959,TCEEZ.1960,TCEEZ.1961,TCEEZ.1962,TCEEZ.1963,TCEEZ.1964,TCEEZ.1965,TCEEZ.1966,TCEEZ.1967,TCEEZ.1968,TCEEZ.1969,TCEEZ.1970,TCEEZ.1971,TCEEZ.1972,TCEEZ.1973,TCEEZ.1974,TCEEZ.1975,TCEEZ.1976,TCEEZ.1977,TCEEZ.1978,TCEEZ.1979,TCEEZ.1980,TCEEZ.1981,TCEEZ.1982,TCEEZ.1983,TCEEZ.1984,TCEEZ.1985,TCEEZ.1986,TCEEZ.1987,TCEEZ.1988,TCEEZ.1989,TCEEZ.1990,TCEEZ.1991,TCEEZ.1992,TCEEZ.1993,TCEEZ.1994,TCEEZ.1995,TCEEZ.1996,TCEEZ.1997,TCEEZ.1998,TCEEZ.1999,TCEEZ.2000,TCEEZ.2001,TCEEZ.2002,TCEEZ.2003,TCEEZ.2004,TCEEZ.2005,TCEEZ.2006
480,MUS,Mauritius,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,6.37E-05,6.37E-05,0.000108605,0.000131992,0.000137814,0.00013835,0.000142473,0.000130658,0.000186345,0.000195915,0.000339378,0.000407426,0.000416926,0.000465366,0.000549055,0.000777191,0.000845008,0.000860774,0.000743436,0.001282962,0.000244614,0.000241004,0.000244384,0.000190371,0.000201714,0.000206241,0.000209363,0.000229071,0.000342928,0.000376832,0.000405781,0.000344807,0.000343813,0.000316464,0.000351149,0.000383581,0.00040372,0.000416487,0.000363307,0.000314512,0.000315503,0.000312634,0.000285576,0.000297754,0.000360082,0.000325492,0.000315126,0.000282569,0.000240598,3.47E-05
175,MYT,Mayotte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,MEX,Mexico,0.030892654,0.031198522,0.024163561,0.030158571,0.029201196,0.035481499,0.037075735,0.037543713,0.041759977,0.051089539,0.055479163,0.058858462,0.058452455,0.060139608,0.061469311,0.059993922,0.061863077,0.069480418,0.054178556,0.049297081,0.053648084,0.054816031,0.046331038,0.039591657,0.047257709,0.047903717,0.05063921,0.061686621,0.084332748,0.089822983,0.108432363,0.16032829,0.169824708,0.098073245,0.111414214,0.114217358,0.107899025,0.128780445,0.121066664,0.124877976,0.104533786,0.101386391,0.088503248,0.085773766,0.089942001,0.095115739,0.102005294,0.096469341,0.087514014,0.095906047,0.100168566,0.095866658,0.094644667,0.10055409,0.090646288,0.08946126,0.090298055
583,FSM,Micronesia,NA,NA,NA,NA,NA,6.50E-07,4.69E-10,6.80E-10,NA,NA,NA,NA,NA,1.37E-06,2.27E-06,NA,NA,NA,NA,NA,6.08E-08,6.08E-08,6.08E-08,6.08E-08,6.08E-08,6.08E-08,6.08E-08,6.08E-08,6.08E-08,7.05E-06,2.63E-05,4.79E-05,2.69E-05,2.84E-05,0.000255672,0.000265996,0.000304651,0.000434657,1.57E-05,1.97E-05,2.19E-05,5.42E-07,1.15E-06,1.15E-06,1.72E-06,1.13E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.47E-06,1.47E-06,1.48E-06,1.48E-06
498,MDA,Moldova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,MCO,Monaco,0.001103191,0.001498301,0.002353567,0.003314448,0.004051644,0.003981072,0.004090804,0.004245875,0.007259932,0.006725606,0.007916159,0.009144843,0.009397757,0.00898456,0.012629226,0.011182067,0.010681811,0.010780509,0.009575418,0.008522786,0.014232737,0.016232708,0.017233276,0.012868092,0.017027114,0.018094491,0.018420854,0.016367087,0.017092935,0.017048726,0.019953048,0.024323629,0.025299419,0.024933295,0.02434536,0.019819318,0.023077969,0.025812999,0.02343627,0.023557526,0.021643604,0.023656488,0.026952273,0.025440574,0.01663423,0.016318252,0.014749545,0.01302811,0.011928699,0.013393323,0.015903433,0.014488107,0.015768245,0.014129046,0.013666396,0.014756653,0.235733619
496,MNG,Mongolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,MNE,Montenegro,0.012747314,0.016173631,0.018519716,0.021038102,0.028116001,0.033868315,0.035853601,0.038588203,0.077264332,0.070558326,0.065004434,0.064794612,0.070434172,0.0581749,0.092829833,0.0822339,0.075970425,0.071238901,0.066024663,0.059026002,0.08571961,0.088363586,0.089610344,0.092322438,0.098494679,0.102361657,0.107969801,0.133959702,0.128095967,0.115306619,0.115510529,0.123552825,0.141025905,0.157191384,0.198363305,0.228731712,0.211925414,0.183054311,0.200596414,0.190087175,0.214320809,0.228293212,0.226836371,0.193419242,0.209592189,0.209291431,0.190237772,0.181444919,0.13780418,0.126248359,0.140782139,0.133897369,0.1647636,0.157531681,0.150688996,0.247542956,0.19910607
500,MSR,Montserrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000220084,0.000255649,0.000189792,0.000172448,0.000301649,0.000252349,0.000320869,0.000506787,0.00057723,0.008220612,0.007844546,0.009664321,0.00887546,0.007682393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,MAR,Morocco,0.03605618,0.04537621,0.052846118,0.027359722,0.026183274,0.024889766,0.026699548,0.027473441,0.036711969,0.04076064,0.042825091,0.038611165,0.069039784,0.071610017,0.11359576,0.110925371,0.122063271,0.139059724,0.13586241,0.159874624,0.106200814,0.143425726,0.135383596,0.192037066,0.263317627,0.354237832,0.183445291,0.14594009,0.187818223,0.399091666,0.172848783,0.250622033,0.322603137,0.398252307,0.403537891,0.346154511,0.409898286,0.209569625,0.243720775,0.45925771,0.333974814,0.649340143,0.597551419,0.639548831,0.605097506,0.634934833,0.831892688,0.599118129,0.672260122,0.983663253,1.213139987,1.107927004,0.478756694,0.464709843,0.420538701,0.705085485,0.671517574
508,MOZ,Mozambique,0.000174839,0.000174839,0.000174839,0.000174839,0.000174839,0.000174839,0.000349678,0.000349678,0.001049033,0.001223872,0.001222449,0.001244556,0.001276012,0.002207498,0.001776198,0.002923377,0.004210992,0.003941497,0.003144928,0.003217467,0.003144528,0.006296153,0.007308772,0.009500877,0.014214604,0.010295856,0.013147535,0.011817894,0.009562334,0.009343332,0.023312603,0.037591467,0.016050202,0.01529315,0.0113149,0.013434635,0.023866474,0.023158053,0.023706699,0.019876119,0.021985425,0.025508464,0.018863868,0.020223209,0.016149892,0.017121243,0.016126609,0.016836322,0.015736128,0.015719565,0.016806998,0.016704943,0.016216045,0.022989664,0.023990449,0.026633488,0.022840944
104,MMR,Myanmar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002587416,0.004613981,0.005129182,0.00808322,0.010758659,0.006721124,0.007324433,0.008657324,0.011531619,0.01049442,0.006164981,0.017313688,NA,NA,NA,NA,0.01315317,0.0119863,0.022447435,0.025334795,0.027266233,0.030447735,0.029344573,0.030131789,0.037953912,0.035992656,0.051266523,0.055451988,0.063853271,0.072856454,0.094427224,0.10548501,0.111383113,0.116682111,0.216612508,0.207474382,0.190298768,0.198629973,0.181884018,0.187699216,0.156666285,0.169040788
516,NAM,Namibia,0.000637167,0.001390145,0.002525523,0.004601281,0.007794252,0.009302358,0.009798837,0.010096375,0.010357453,0.008731232,0.009456843,0.012948799,0.012591543,0.015627113,0.032175111,0.055037013,0.081137429,0.078780977,0.110369081,0.093317497,0.119748468,0.122036944,0.173640505,0.156909256,0.129965938,0.233002544,0.278117698,0.223443613,0.276286644,0.197405981,0.114068885,0.155605572,0.200831376,0.183637397,0.182755007,0.196726277,0.201636183,0.17817937,0.154822571,0.147067095,0.073184418,0.030070996,0.069001608,0.090322708,0.076031057,0.099512629,0.11690421,0.115380737,0.162543817,0.115472288,0.12005885,0.118977207,0.135823062,0.129978125,0.113309356,0.101022117,0.09184837
520,NRU,Nauru,3.08E-07,2.42E-07,1.10E-06,2.29E-06,3.80E-06,5.39E-06,4.72E-06,4.61E-06,4.49E-06,2.96E-07,3.07E-07,3.52E-07,3.70E-07,1.30E-06,1.84E-06,4.39E-07,5.02E-07,4.83E-07,4.75E-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07E-10,1.98E-09,2.28E-09,2.54E-09,0.000443947,0.000475727,1.98E-09,1.98E-09,1.98E-09,NA,NA,2.60E-07,2.60E-07
524,NPL,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,NLD,Netherlands,4.341165959,NA,NA,5.374701961,NA,NA,6.319391731,NA,NA,8.915627412,NA,NA,8.996153944,NA,NA,12.81710762,NA,NA,21.06812099,19.73710253,11.66461406,11.85873558,12.12621855,9.613341596,11.54253885,12.59661046,12.72551921,14.59433777,10.69889621,12.82418877,12.50015761,13.59077315,18.73603173,13.39953287,13.48548926,16.2162903,18.66468836,17.27685992,16.90083729,13.98051739,NA,NA,23.46295112,NA,NA,16.94670266,NA,NA,13.49555348,NA,NA,13.56472609,NA,NA,12.28521685,NA,NA
530,ANT,Netherlands Antilles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,NCL,New Caledonia,1.55E-07,1.55E-07,1.55E-07,1.55E-07,1.55E-07,6.43E-05,1.57E-07,1.59E-07,1.55E-07,1.55E-07,1.55E-07,1.55E-07,6.06E-05,0.000128906,7.56E-05,0.000124246,6.16E-05,4.55E-07,1.68E-06,5.61E-06,1.56E-06,2.28E-05,5.22E-05,4.28E-05,8.21E-05,9.71E-05,0.000210182,0.001257482,0.000362937,0.00040177,0.000986882,0.000670792,0.001150005,0.000179738,0.00148177,0.00092927,0.001694698,0.00172828,0.001307103,0.000992579,0.001443185,0.001122288,0.000947969,0.000612891,0.000569087,0.000642192,0.000764227,0.000867899,0.00063571,0.000831801,0.000723009,0.000647796,0.000564934,0.000629633,0.000877368,0.000660686,0.000320207
554,NZL,New Zealand,0.004872516,0.004936681,0.005132743,0.004767252,0.00434695,0.004938777,0.004922367,0.005291271,0.005412398,0.006070006,0.008247074,0.007834006,0.007235747,0.007392764,0.006560011,0.007358851,0.008341635,0.008639046,0.007722997,0.006035269,0.008249445,0.009903695,0.016541531,0.022867194,0.023688548,0.020912773,0.032787756,0.053526207,0.014850193,0.01496468,0.021547109,0.024896404,0.027697602,0.032355403,0.034558616,0.034733504,0.039181143,0.047516414,0.057985389,0.061552889,0.068461266,0.071615877,0.086888775,0.075561536,0.074633423,0.091128706,0.06974949,0.103919061,0.11019759,0.104179283,0.095651352,0.095219623,0.089569707,0.08358855,0.07171788,0.070078056,0.060574651
558,NIC,Nicaragua,0.007843861,0.007843861,0.007843861,0.017256494,0.017256494,0.017256494,0.021962811,0.021962811,0.021962811,0.021962811,0.031375444,0.031375444,0.031375444,0.039326225,0.038322488,0.043925623,0.059613339,0.070594746,0.080007382,0.095695109,0.095695105,0.089420018,0.106676514,0.111382829,0.083364554,0.082062474,0.080697641,0.095553916,0.075442254,0.061637058,0.064633412,0.054216764,0.041682276,0.024990542,0.024598346,0.026873064,0.017021178,0.020611046,0.02259069,0.022809943,0.017036863,0.030136114,0.025082642,0.035925996,0.0518939,0.048293371,0.066359741,0.065065989,0.082631151,0.090260417,0.076229517,0.083601026,0.072250518,0.068626768,0.061500547,0.090668433,0.075716609
562,NER,Niger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NGA,Nigeria,0.02991996,0.029945336,0.03014244,0.030223656,0.034480523,0.034438007,0.034738344,0.034928014,0.035539072,0.038418014,0.049143737,0.042840135,0.055930951,0.053061283,0.095835229,0.099745144,0.104110468,0.119199034,0.117218818,0.11637342,0.120102854,0.215549137,0.195024646,0.203428153,0.206949653,0.212463517,0.201124873,0.208134834,0.196988236,0.204406238,0.142396737,0.15342415,0.108288212,0.088439996,0.20445345,0.134856152,0.072037869,0.077375179,0.05952718,0.125214249,0.080370727,0.090091921,0.124634299,0.106120856,0.121743139,0.173021752,0.175067959,0.263200217,0.264930161,0.346903906,0.284538146,0.316720125,0.286820823,0.308425999,0.277727151,0.313436341,0.330819079
570,NIU,Niue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83E-07,1.38E-05,0.000157857,0.000140865,0.001404427,0.001285628,0.001383828,0.001269164,0.001296629,0.001576745,NA,NA,NA,NA,NA,0.000379238,0.00066801,NA,NA,NA,3.09E-05,2.38E-05,1.46E-05,2.58E-05,1.14E-05,2.83E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NFK,Norfolk Island,4.05E-05,0.000136273,0.000286406,0.000516292,0.000757067,0.000713475,0.000693475,0.000622454,0.000618954,4.77E-05,5.95E-05,5.57E-05,4.59E-05,7.85E-05,8.66E-05,0.00010489,8.19E-05,7.99E-05,9.02E-05,0.000115372,7.48E-05,0.00012916,0.000309972,0.000563908,0.000417507,0.001069928,0.002278885,0.009211387,0.016263412,0.000241167,0.00023595,0.000266257,0.000265468,0.000214012,0.000201259,0.000395533,0.00041358,0.000621772,0.000715755,0.000987278,0.004207188,0.006558996,0.006269672,0.006848348,0.0064598,0.005243054,0.003752695,0.003004726,0.002997066,0.001470457,0.001543532,0.001381429,0.001255474,0.001413496,0.001448631,0.001376226,9.72E-05
408,PRK,North Korea,0.042837386,0.068852171,0.102676287,0.14125601,0.167362813,0.232272045,0.251808294,0.280829665,0.276766035,0.759463163,0.80212446,0.872413119,0.826476972,0.462817607,0.455407594,0.505956873,0.488439252,0.492605945,0.530900052,0.522380741,0.583986642,0.627901809,0.566360533,0.639620988,0.783150562,0.772141674,0.696328975,0.514703332,0.425061411,0.228738638,0.301282605,0.296310646,0.274711321,0.018051667,0.341323221,0.299064603,0.314096432,0.286123348,0.263381627,0.264122002,0.29909376,0.437117187,0.463461597,0.406336615,0.062194819,0.048438127,0.04611887,0.018117701,0.083879538,0.084220732,0.261314605,0.289447516,0.189942851,0.204126692,0.179809647,0.200417635,0.079536654
580,MNP,Northern Mariana Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NOR,Norway,0.097301835,0.104559822,0.102194574,0.105537733,0.110974251,0.118401051,0.13831639,0.141788398,0.132158792,0.158843041,0.137321446,0.122267185,0.123577777,0.12981131,0.159179461,0.175276185,0.210514007,0.176236446,0.149622041,0.235144516,0.312230205,0.252995218,0.217298045,0.23687128,0.330778448,0.306217194,0.309129459,0.262027689,0.189159641,0.189893848,0.200474745,0.210363738,0.222154827,0.212477854,0.225754775,0.200879902,0.192460372,0.233103254,0.218779078,0.18451294,0.158435059,0.161404405,0.173650363,0.171038229,0.165638973,0.219955317,0.189063537,0.211421003,0.214451519,0.193636492,0.164104465,0.161307438,0.175138208,0.161051214,0.169349204,0.178768901,0.204411439
512,OMN,Oman,0.055979343,0.055979343,0.065309233,0.074639124,0.074639124,0.093298905,0.093298905,0.093298905,0.093298905,0.102628795,0.10274697,0.102763188,0.112112973,0.112150639,0.112094546,0.12205193,0.131492587,0.131696756,0.13137781,0.131438755,0.172476987,0.213569408,0.255238533,0.29701325,0.338037183,0.372516552,0.3727184,0.333667178,0.28798361,0.246093836,0.197793678,0.156089068,0.166773658,0.202954973,0.196300895,0.001828658,0.004170389,0.018720049,0.017382656,0.014563583,0.022967151,0.02485067,0.022086092,0.031406039,0.030947517,0.035282762,0.03496054,0.036753316,0.02864628,0.038061709,0.036805219,0.052221437,0.055660171,0.051199733,0.052043869,0.052191315,0.05175115
586,PAK,Pakistan,0.040163783,0.040163783,0.048631295,0.079118946,0.061024712,0.06329782,0.064698704,0.057091639,0.059049855,0.053606818,0.067571818,0.072844971,0.088489068,0.114306317,0.163109733,0.179765788,0.210732754,0.208388429,0.20403317,0.227246119,0.176534672,0.18353894,0.218847823,0.216313773,0.141507419,0.14717573,0.175007269,0.218093129,0.279835883,0.260313597,0.270865696,0.287917037,0.273489418,0.167254749,0.172253928,0.187993227,0.192927173,0.234376877,0.226588865,0.197463162,0.299249986,0.355221785,0.342748666,0.434151031,0.376081797,0.360702278,0.371504682,0.400637133,0.383139425,0.385975187,0.362894553,0.354550313,0.345568065,0.32298906,0.314815897,0.266524986,0.266002803
585,PLW,Palau,NA,NA,NA,NA,NA,8.46E-07,6.11E-10,8.86E-10,NA,NA,NA,NA,NA,1.78E-06,2.96E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.79E-06,2.80E-05,0.009359488,2.70E-05,2.95E-05,0.000217458,2.14E-07,2.14E-07,2.14E-07,2.14E-07,2.22E-07,2.86E-05,2.98E-05,3.01E-05,3.09E-05,2.10E-05,3.32E-05,2.38E-05,1.38E-05,1.86E-05,1.19E-05,1.06E-05,1.76E-05,9.61E-06,7.28E-06,3.47E-06,2.90E-06,2.87E-06
591,PAN,Panama,0.005430444,0.00452537,0.005430444,0.005430444,0.015386257,0.018101532,0.027152272,0.038013157,0.041633451,0.05068419,0.049779116,0.047063893,0.050684188,0.050878735,0.063575432,0.053524825,0.050762071,0.058829852,0.054304484,0.050684186,0.111326342,0.105893638,0.008728611,0.009025735,0.008997785,0.00979163,0.020364992,0.025528232,0.041229818,0.048741972,0.05480671,0.083295661,0.075295619,0.114886321,0.095191595,0.143939024,0.131582918,0.093545194,0.059761659,0.096530945,0.057603628,0.085075663,0.075390856,0.092165693,0.112435205,0.121341973,0.123310461,0.12904529,0.111567146,0.106624545,0.106738136,0.13055818,0.109938224,0.093162888,0.066574327,0.061980246,0.063651937
598,PNG,Papua New Guinea,7.59E-06,6.14E-06,2.33E-05,5.31E-05,0.000122581,0.000170704,0.000193507,0.000167649,0.000156286,9.60E-06,1.08E-05,1.04E-05,1.34E-05,2.84E-05,3.81E-05,1.66E-05,1.77E-05,1.68E-05,2.48E-05,3.05E-05,0.000117027,0.000181959,0.000288522,0.000291571,0.000526138,0.0003224,0.000422333,0.000534698,0.000660104,0.000563597,0.000595314,0.00049258,0.000343902,0.00036997,0.00043214,0.000530808,0.000528601,0.000510274,0.000706952,0.000638766,0.000719562,0.000949779,0.000949587,0.000830571,0.000531956,0.000880077,0.000946985,0.000788009,0.001183158,0.000946138,0.001171614,0.000950027,0.000337784,0.000413449,0.000486354,0.000495139,0.000272304
600,PRY,Paraguay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,PER,Peru,0.001023523,0.000953194,0.001601876,0.003001227,0.002899181,0.001808667,0.002664751,0.003744044,0.006382259,0.006394968,0.005676375,0.008653645,0.008219285,0.008666735,0.012418059,0.013156595,0.016337222,0.031390368,0.031488757,0.026083627,0.030895331,0.029780353,0.023171346,0.092451694,0.077636916,0.063341456,0.069948956,0.077151272,0.150590474,0.072785855,0.091811459,0.065372312,0.049583946,0.051237178,0.072163616,0.109732048,0.086773515,0.070498425,0.099804077,0.098932529,0.113423173,0.063248493,0.052177744,0.074887725,0.086969736,0.109541303,0.126565362,0.11729319,0.116921317,0.088449536,0.086000507,0.089575978,0.057060655,0.052483699,0.061276425,0.063932678,0.063549689
608,PHL,Philippines,0.116798867,0.136215037,0.127319129,0.121813788,0.140535418,0.142986564,0.122516507,0.136859553,0.037367549,0.038267457,0.043572933,0.048086593,0.048828562,0.110327144,0.111221205,0.111374493,0.124295233,0.136037626,0.149468424,0.138265656,0.151444671,0.14716755,0.171691671,0.175809087,0.191932049,0.213600019,0.197522008,0.187528565,0.18611047,0.16092053,0.171284254,0.159877483,0.148221384,0.173645352,0.204732115,0.18314597,0.193736897,0.195762271,0.197664082,0.195031568,0.193386726,0.198229759,0.198457204,0.194417792,0.188912142,0.197917594,0.200987997,0.215146047,0.203044263,0.21474259,0.213510949,0.193007803,0.211109153,0.210741549,0.209349082,0.20767289,0.214052115
612,PCN,Pitcairn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28E-06,7.05E-06,2.17E-06,7.08E-07,4.69E-06,3.10E-05,0.00014897,0.000137244,0.001853798,0.002395676,0.002235992,0.003509742,0.005453627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000163868,0.000207368,0.000213933,0.000189771,0.00018112,4.53E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,POL,Poland,0.012905471,0.011824288,0.013727229,0.014501851,0.024284266,0.112829455,0.063628649,0.060692444,0.042255579,0.050528704,0.050298199,0.031719197,0.048217728,0.045815634,0.052628144,0.052908685,0.058208931,0.081384742,0.087565057,0.084931907,0.067662099,0.071605315,0.08412634,0.076938729,0.076470417,0.076447532,0.053256809,0.048661112,0.060122319,0.063534628,0.046354717,0.045339991,0.050741536,0.06542878,0.06626056,0.059117284,0.077753248,0.063962874,0.062446219,0.059053729,0.050052172,0.086368184,0.060621628,0.068626295,0.069997483,0.119956966,0.154242477,0.103085468,0.102899687,0.12947377,0.107185114,0.114934913,0.146715496,0.117038352,0.056958714,0.06889391,0.060764456
620,PRT,Portugal,0.042260425,0.040582791,0.050643151,0.058778035,0.051427944,0.042149995,0.045398295,0.042642284,0.044058908,0.04790799,0.048609762,0.072309643,0.058881224,0.070590068,0.082638359,0.069078765,0.064139608,0.077644314,0.091450181,0.078072351,0.078656851,0.08106659,0.086297155,0.085581482,0.072472798,0.056713955,0.062997621,0.062411591,0.044667846,0.04251555,0.042693625,0.041322284,0.050003582,0.049629044,0.044573762,0.035704621,0.044751814,0.050515462,0.052433028,0.049421604,0.050063872,0.047772795,0.059671704,0.053080494,0.041395522,0.043659286,0.034357253,0.047602156,0.046071913,0.047284127,0.044813614,0.044209193,0.032804682,0.031844424,0.030210039,0.028735247,0.031092553
630,PRI,Puerto Rico,0.004796956,0.005935886,0.00597057,0.00544977,0.005257651,0.005845356,0.006116788,0.006091105,0.006653544,0.006958533,0.006657326,0.006717071,0.007856738,0.007966802,0.007143927,0.00591001,0.005909803,0.005900531,0.00536365,0.005388296,0.000491212,0.00041505,0.002324195,0.002165021,0.002584162,0.002395437,0.002112879,0.000377335,0.000523,0.000701058,0.000544091,0.000314986,0.000554503,0.000482449,0.001757212,0.000311887,0.000288779,0.000584178,0.000783931,0.000661805,0.000696042,0.001225921,0.003041875,0.006300492,0.006865868,0.005783814,0.003697935,0.006163777,0.008162538,0.007516942,0.011975183,0.010962829,0.006288604,0.008871271,0.008273715,0.008233223,0.006365074
634,QAT,Qatar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000372007,0.000438754,0.000493623,0.000667431,0.000435957,0.012985643,0.014236838,0.018982892,0.01608189,0.016509169,0.019331105,0.019530302,0.021912209,0.034299189,0.017163557,0.015343655,0.028239857,0.029275318,0.021964333,0.021964333,0.015688809,0.015688809,0.014806575,0.003889883,0.00282741,0.006214938,0.00583642,0.007952108,0.010738754,0.014822028,0.013242688,0.021361489,0.012886761,0.011383669,0.006869057,0.006075203,0.006916333,0.008468767,0.008844906,0.006662593,0.010594418,0.014631671,0.010216527,0.015522194,0.01488617,0.021914129,0.027250939
638,REU,Reunion,0.000280718,0.000180203,0.000105005,5.72E-05,3.00E-05,3.63E-05,2.42E-05,2.42E-05,1.21E-05,2.42E-05,4.81E-05,5.17E-05,4.02E-05,4.63E-05,9.18E-05,0.000226532,0.000228842,0.00025568,0.000294726,0.000235875,0.00016325,0.000183442,0.000317481,0.000400173,0.000367055,0.000311863,0.000572852,0.001395617,5.08E-07,2.56E-05,2.33E-05,2.20E-05,3.73E-05,2.61E-05,3.06E-05,2.37E-05,2.25E-05,1.44E-05,1.56E-05,1.77E-05,7.44E-06,4.32E-06,1.45E-07,1.45E-07,2.42E-07,2.42E-07,2.42E-07,2.90E-07,3.39E-07,5.89E-05,2.40E-05,1.35E-05,1.26E-05,1.21E-05,1.21E-05,3.06E-06,3.76E-06
642,ROU,Romania,0.011359319,0.02198169,0.028128836,0.029834005,0.042572464,0.057580389,0.063375851,0.072985383,0.246265326,0.2135836,0.168932635,0.160511305,0.191500792,0.137769835,0.259310169,0.202796562,0.169320469,0.140664419,0.123304338,0.097953248,0.053756478,0.053567118,0.058652656,0.042939704,0.068961992,0.067718585,0.058363673,0.068969089,0.071127956,0.128575908,0.08892707,0.092781932,0.089372,0.094240452,0.088795797,0.073764691,0.022661426,0.010640161,0.017411911,0.040087034,0.037151886,0.001417306,0.019494609,0.008546179,0.006878696,0.005015845,0.005382143,0.006095961,0.009140405,0.005003912,0.005522821,0.005436055,0.003085764,0.003784977,0.004827467,0.005096238,0.000241974
643,RUS,Russia,0.771525864,0.793125388,0.931594716,0.975081065,1.311340179,1.236405457,1.197105656,1.422119659,1.567850034,1.672403137,1.521724856,1.568058101,1.723892678,1.838247632,2.208006463,2.374997752,2.393928129,2.409776382,3.922160511,3.803083252,2.308823024,2.212676702,2.40784257,1.958169909,2.170839081,2.484237289,2.503221828,2.701005467,2.103680802,2.496023439,2.284284673,2.633813584,3.584987688,2.452660167,2.612570992,3.123775139,3.438971002,3.327438552,3.243145041,2.655774028,2.839834305,4.047231517,4.403468145,3.518508416,3.417867084,3.288593292,3.133543468,2.823155241,2.460875096,1.902620185,2.283086043,2.476700281,2.57065876,2.336266099,2.391042514,3.039030539,2.258658911
